,rank,Track Name,Artist,views,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,season,season1,year,year1,week,Precipitation,GDP,Suicide,Unemployment,population,temperature_ave,hi_temp,low_temp,time,date
1695,46位,Level Up,Ciara,0.2,0.746,0.825,-4.666,0.16900000000000000,0.0142,0.0107,0.121,0.584,152.914,18年8月4週目,2018-08-04,2018年,2018,34週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,34,85
1696,47位,Darkside,Alan Walker,0.16,0.425,0.642,-5.06,0.0502,0.16400000000000000,0.0,0.118,0.112,170.00800000000000,18年8月4週目,2018-08-04,2018年,2018,34週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,34,85
1697,48位,I Never Loved a Man (The Way I Love You),Aretha Franklin,0.12,0.657,0.371,-9.186,0.0359,0.3670000000000000,0.0459,0.157,0.7090000000000000,134.86700000000000,18年8月4週目,2018-08-04,2018年,2018,34週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,34,85
1698,49位,Eastside (with Halsey & Khalid),benny blanco,0.08,0.56,0.68,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,18年8月4週目,2018-08-04,2018年,2018,34週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,34,85
1699,50位,Pouca Pausa,Clau,0.04,0.8860000000000000,0.583,-6.6390000000000000,0.149,0.194,0.0,0.0922,0.883,103.006,18年8月4週目,2018-08-04,2018年,2018,34週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,34,85
1700,1位,Keep Rolling (映画『カメラを止めるな!』主題歌),Kensonlovers,2.0,0.628,0.8640000000000000,-2.883,0.0265,0.0401,1.06E-05,0.201,0.898,100.015,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1701,2位,USA - Extended Version,Joe Yellow,1.96,0.636,0.924,-8.107000000000000,0.0465,0.00411,0.0365,0.28800000000000000,0.968,139.55,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1702,3位,Noticed,Lil Mosey,1.92,0.6990000000000000,0.5580000000000000,-7.622000000000000,0.0603,0.462,0.0,0.116,0.493,79.992,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1703,4位,Brainstorm,KOTARO SAITO,1.88,0.34,0.598,-11.035,0.029,0.597,0.943,0.11,0.229,94.999,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1704,5位,Drew Barrymore,Bryce Vine,1.84,0.758,0.574,-6.8890000000000000,0.0572,0.46,0.00272,0.102,0.261,151.985,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1705,6位,三途のリバーサイド,Tha omedetaz,1.8,0.821,0.929,-3.359,0.207,0.444,0.0,0.127,0.865,103.789,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1706,7位,Quero Que Tu Vá,Ananda,1.76,0.6940000000000000,0.504,-5.298000000000000,0.0994,0.838,0.0,0.0681,0.674,131.834,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1707,8位,Be Alright,Dean Lewis,1.72,0.5530000000000000,0.586,-6.319,0.0362,0.6970000000000000,0.0,0.0813,0.443,126.684,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1708,9位,Dancing Queen,Colin Firth,1.68,0.622,0.862,-6.885,0.0313,0.0417,8.57E-05,0.308,0.917,99.998,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1709,10位,Eastside (with Halsey & Khalid),benny blanco,1.64,0.56,0.68,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1710,11位,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,1.6,0.7340000000000000,0.765,-5.562,0.0621,0.151,0.0,0.231,0.518,109.989,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1711,12位,No Brainer,DJ Khaled,1.56,0.552,0.76,-4.706,0.342,0.0733,0.0,0.0865,0.639,135.702,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1712,13位,Dejavu (feat. Yo-Sea),3House,1.52,0.722,0.604,-6.5140000000000000,0.0376,0.722,2.1E-06,0.12,0.5430000000000000,139.975,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1713,14位,フラワーステップ,edda,1.48,0.475,0.883,-3.721,0.0438,0.202,0.0,0.172,0.6810000000000000,176.03400000000000,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1714,15位,Magic In The Hamptons (feat. Lil Yachty),Social House,1.44,0.769,0.479,-5.339,0.0385,0.66,0.0,0.0914,0.8030000000000000,96.051,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1715,16位,TELÉFONO,Aitana,1.4,0.691,0.8290000000000000,-4.627,0.158,0.102,0.000177,0.0698,0.564,172.16100000000000,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1716,17位,Summer time chill out,Yap!!!,1.36,0.605,0.509,-6.0540000000000000,0.0375,0.0118,0.00108,0.0986,0.23,122.079,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1717,18位,Beautiful (feat. Camila Cabello),Bazzi,1.32,0.638,0.7170000000000000,-4.722,0.0337,0.34600000000000000,0.0,0.105,0.249,100.027,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1718,19位,We Don't Care,Sigala,1.28,0.423,0.857,-3.4410000000000000,0.275,0.0316,0.0,0.0555,0.655,180.01,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1719,20位,ダイナミック琉球 (PVバージョン),Akira Ikuma,1.24,0.579,0.888,-4.199,0.0644,0.0385,0.0,0.6510000000000000,0.583,131.998,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1720,21位,ヒプノシスマイク -Division Battle Anthem-,ヒプノシスマイク -D.R.B- (Division All Stars),1.2,0.598,0.968,-4.433,0.106,0.00454,0.0,0.272,0.825,127.976,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1721,22位,Só Você,DENNIS,1.16,0.8340000000000000,0.7510000000000000,-0.787,0.117,0.449,0.0,0.112,0.6970000000000000,129.935,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1722,23位,Panama,Matteo,1.12,0.8640000000000000,0.718,-6.498000000000000,0.0362,0.209,0.0,0.217,0.967,99.967,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1723,24位,Happy Now,Zedd,1.08,0.503,0.741,-5.128000000000000,0.047,0.579,1.49E-06,0.0712,0.458,88.335,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1724,25位,Level Up,Ciara,1.04,0.746,0.825,-4.666,0.16900000000000000,0.0142,0.0107,0.121,0.584,152.914,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1725,26位,Mamma Mia,Lily James,1.0,0.685,0.698,-7.478,0.0432,0.468,0.0,0.0237,0.574,138.061,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1726,27位,LEMONADE,I Don't Like Mondays.,0.96,0.7710000000000000,0.698,-4.677,0.0343,0.0358,0.0,0.0659,0.931,124.036,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1727,28位,Theme for Laura,Magnus Lindgren,0.92,0.5330000000000000,0.215,-13.577,0.0313,0.969,0.923,0.115,0.172,126.765,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1728,29位,ユイメク,Penguinrush,0.88,0.639,0.7090000000000000,-5.085,0.0267,0.106,0.0,0.154,0.868,113.917,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1729,30位,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,0.84,0.931,0.387,-9.127,0.412,0.08800000000000000,0.0,0.136,0.376,125.978,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1730,31位,Darkside,Alan Walker,0.8,0.425,0.642,-5.06,0.0502,0.16400000000000000,0.0,0.118,0.112,170.00800000000000,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1731,32位,U.S.A.,DA PUMP,0.76,0.653,0.992,-0.877,0.0587,0.0171,0.0,0.221,0.921,139.542,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1732,33位,Tie Me Down (with Elley Duhé),Gryffin,0.72,0.5480000000000000,0.8390000000000000,-2.371,0.0644,0.135,0.0,0.102,0.314,98.932,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1733,34位,Trip,Ella Mai,0.68,0.7170000000000000,0.605,-5.68,0.075,0.214,0.0,0.138,0.387,81.047,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1734,35位,Eternal Youth,RŮDE,0.64,0.655,0.487,-7.988000000000000,0.033,0.0347,0.897,0.271,0.0454,139.914,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1735,36位,Shotgun,George Ezra,0.6,0.672,0.735,-4.7330000000000000,0.0457,0.28600000000000000,0.0,0.242,0.754,115.741,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1736,37位,Munchii Bear Cookiis 2018,Denpa Girl,0.56,0.648,0.871,-4.114,0.0922,0.401,2.65E-06,0.489,0.812,89.978,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1737,38位,Dancing On The Moon,MGF,0.52,0.735,0.7660000000000000,-5.5380000000000000,0.0893,0.0346,0.0344,0.32300000000000000,0.7140000000000000,88.001,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1738,39位,In My Mind,Dynoro,0.48,0.6940000000000000,0.77,-5.335,0.149,0.17600000000000000,1.1E-05,0.118,0.163,125.905,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1739,40位,If Love Is The Law,Noel Gallagher's High Flying Birds,0.44,0.456,0.861,-6.722,0.0659,0.06,0.000551,0.145,0.312,118.003,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1740,41位,Footprint,Steve Brian,0.4,0.599,0.858,-6.098,0.151,0.0131,0.0252,0.37,0.226,128.00800000000000,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1741,42位,マリーゴールド,Aimyon,0.36,0.545,0.745,-3.0980000000000000,0.0286,0.0452,0.0,0.0907,0.413,106.094,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1742,43位,踊るtonight,IN-SIST,0.32,0.701,0.7980000000000000,-4.284,0.0351,0.0373,0.0,0.43,0.726,117.079,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1743,44位,"Waterloo - From ""Mamma Mia! Here We Go Again""",Hugh Skinner,0.28,0.645,0.855,-5.63,0.0356,0.0906,0.0,0.114,0.649,147.007,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1744,45位,High On Life (feat. Bonn),Martin Garrix,0.24,0.414,0.486,-6.431,0.0311,0.0129,0.0,0.111,0.368,128.03800000000000,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1745,46位,Only One,iri,0.2,0.589,0.7860000000000000,-4.738,0.109,0.185,0.0,0.151,0.615,100.031,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1746,47位,Body (feat. brando),Loud Luxury,0.16,0.752,0.764,-4.399,0.038,0.0476,9.44E-05,0.0543,0.5820000000000000,121.958,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1747,48位,Could've Been (feat. Bryson Tiller),H.E.R.,0.12,0.545,0.33,-11.719,0.16400000000000000,0.64,7E-06,0.22,0.399,103.553,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1748,49位,La Cintura (feat. Flo Rida & TINI) - Remix,Alvaro Soler,0.08,0.6810000000000000,0.84,-4.295,0.128,0.0351,0.0,0.398,0.722,100.056,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1749,50位,Finest Hour (feat. Abir) - Zookëper Remix,Cash Cash,0.04,0.688,0.947,-3.787,0.0861,0.0641,5.17E-05,0.233,0.34700000000000000,124.993,18年8月5週目,2018-08-05,2018年,2018,35週目,148.88775510204100,-0.6,1708.0,2.5,126496.0,27.585714285714300,37.01020408163270,17.9632653061225,35,86
1750,1位,Keep Rolling (映画『カメラを止めるな!』主題歌),Kensonlovers,2.0,0.628,0.8640000000000000,-2.883,0.0265,0.0401,1.06E-05,0.201,0.898,100.015,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1751,2位,USA - Extended Version,Joe Yellow,1.96,0.636,0.924,-8.107000000000000,0.0465,0.00411,0.0365,0.28800000000000000,0.968,139.55,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1752,3位,Brainstorm,KOTARO SAITO,1.92,0.34,0.598,-11.035,0.029,0.597,0.943,0.11,0.229,94.999,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1753,4位,Drew Barrymore,Bryce Vine,1.88,0.758,0.574,-6.8890000000000000,0.0572,0.46,0.00272,0.102,0.261,151.985,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1754,5位,秒の間,KOTARO SAITO,1.84,0.162,0.0707,-16.089000000000000,0.0343,0.976,0.904,0.121,0.0385,67.579,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1755,6位,Back In Your Heart,Junior J,1.8,0.531,0.863,-4.082,0.114,0.121,0.0,0.123,0.584,120.055,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1756,7位,パラレル・ラブ,井上陽水奥田民生,1.76,0.6560000000000000,0.828,-3.929,0.0323,0.004530000000000000,3.75E-06,0.0791,0.895,117.648,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1757,8位,Be Alright,Dean Lewis,1.72,0.5530000000000000,0.586,-6.319,0.0362,0.6970000000000000,0.0,0.0813,0.443,126.684,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1758,9位,My Story,Loren Gray,1.68,0.56,0.8690000000000000,-2.391,0.237,0.114,2.88E-06,0.14300000000000000,0.866,190.036,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1759,10位,Dejavu (feat. Yo-Sea),3House,1.64,0.722,0.604,-6.5140000000000000,0.0376,0.722,2.1E-06,0.12,0.5430000000000000,139.975,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1760,11位,三途のリバーサイド,Tha omedetaz,1.6,0.821,0.929,-3.359,0.207,0.444,0.0,0.127,0.865,103.789,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1761,12位,ALRIGHT,竹内アンナ,1.56,0.7070000000000000,0.915,-4.5710000000000000,0.0543,0.34,0.0,0.2,0.6610000000000000,119.991,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1762,13位,Noticed,Lil Mosey,1.52,0.6990000000000000,0.5580000000000000,-7.622000000000000,0.0603,0.462,0.0,0.116,0.493,79.992,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1763,14位,Prayer X,King Gnu,1.48,0.488,0.581,-7.197,0.11,0.447,0.000655,0.233,0.393,174.062,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1764,15位,ダイナミック琉球 (PVバージョン),Akira Ikuma,1.44,0.579,0.888,-4.199,0.0644,0.0385,0.0,0.6510000000000000,0.583,131.998,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1765,16位,Lemon - A Cappella Cover Ver.,Ratrium,1.4,0.79,0.245,-6.979,0.032,0.388,0.0,0.202,0.426,88.09,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1766,17位,スカイクラッドの観測者,いとうかなこ,1.36,0.444,0.962,-4.931,0.114,0.00287,0.000414,0.135,0.303,167.048,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1767,18位,からかひ,Sweet William,1.32,0.804,0.461,-7.825,0.0683,0.439,0.223,0.374,0.444,79.985,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
1768,19位,New Stranger,sora tob sakana,1.28,0.643,0.92,-2.079,0.0675,0.0265,0.0,0.281,0.8110000000000000,94.959,18年9月1週目,2018-09-01,2018年,2018,36週目,338.612244897959,-0.6,1728.0,2.3,126417.0,22.7489795918367,32.5244897959184,14.536734693877500,36,87
